16617,Rental,Active,Belmont & Richmond,2400,5/27/12,"Glistening three bedroom, two bath newer construction in Avondale features marble baths with steam shower, hardwood floors, central air, in unit laundry, amazing gourmet granite and stainless kitchen, rooftop deck, garage parking available!",3,2,0,1,1,No,yes,y,Hardwood,y,In Unit,Walkup,no,yes,1900,Avondale,Available: 6/15/2012,,,,,,,
16700,Rental,Active,Prairie & 13th,3200,5/27/12,"Stunning, large two bedroom, two bath condo at 13th & Prairie!  Over 1600 SF, heat/A/C included, lake and city views, doorman, fitness center, granite kitchen, upgraded baths, tandem garage parking, deck, in-unit laundry and more!",2,2,0,1,1,Cats and Dogs OK,no,y,Hardwood,y,In Unit,Condo,yes,yes,1600,South Loop,Available: 8/1/2012,,,,,,,
16848,Rental,Active,Chicago & Leavitt,1300,6/1/12,"Stunning two bedroom, one bath gut rehab features hardwood floors, gourmet granite kitchen, dishwasher,central air,  marble bath, tall ceilings, flooded with sunlight, cable ready, laundry, large combination living and dining room, cats OK!",2,1,0,0,1,Cats OK,no,n,Hardwood,y,In Building,Walkup,no,yes,800,Ukrainian Village,Available: Now,,,,,,,
16951,Rental,Active,Loomis & Arthington,900,6/1/12,"Spacious Tri-Taylor two bedroom, one bath features updated kitchen, ceramic tile bath, hardwood floors, easy street parking, cats ok,  laundry.  Just one block to UIC campus!",2,1,0,0,0,Cats and Dogs OK,no,n,Hardwood,n,In Building,Walkup,no,no,900,Tri-Taylor,Available: 7/1/2012,,,,,,,
17308,Rental,Active,Belmont & Broadway,1900,4/30/11,"Lakeview three bedroom, one bath walkup features large bedrooms, central air, hardwood floors, pristine woodwork throughout with stained glass windows, free laundry, parking available, deck, bike storage, great location in Lakeview!",3,1,0,0,1,No,no,y,Carpeting,y,Free,Walkup,no,yes,1500,Lakeview,Available: Now,,,,,,,
17873,Rental,Active,Cortez & Oakley,1500,5/21/12,"Huge three bedroom, sun room, one bath vintage rehab features hardwood floors, separate living and dining rooms, soaring ceilings, updated kitchen, ceramic tiled bath,  laundry room, garage available and much more!  A must see!",3,1,0,1,1,Cats OK,no,n,Hardwood,n,In Building,Walkup,no,no,1400,Ukrainian Village,Available: 7/1/2012,,,,,,,
17988,Rental,Active,Marshfield & Cortland,2650,5/18/12,"Gorgeous Wicker Park three bedroom, 2.5 bath duplex, 2300 SF!  Unit features central air, hardwood floors, updated kitchen, dishwasher, ceramic tile baths, in-unit laundry, fireplace, deck, and yard, gas fireplace, garage parking available!",3,2,1,1,1,Cats OK,yes,y,Hardwood,y,In Unit,Walkup,no,yes,2300,Bucktown,Available: 7/1/2012,yes,,,,,,
18313,Rental,Active,Huron & Sangamon,2150,2/21/12,"East facing two bedroom loft in River West features  new granite/stainless kitchen, central air, fireplace, A/C, heat & cable included, stone surround fireplace, rooftop deck,unobstructed skyline views, laundry, parking available, cats OK!",2,1,0,0,1,Cats OK,yes,y,Carpeting,y,In Building,Loft,yes,yes,1050,River West,Available: Now,,,,,,,
18386,Rental,Active,Wayman & DesPlaines,1935,12/12/11,"Drop dead gorgeous new construction condo plus quality in West Loop! Central air/heat included, hardwood floors, fully equipped granite/stainless kitchen, slate bathroom, in-unit laundry, balcony, pets welcome, garage available. A must see!!",1,1,0,1,1,Cats and Dogs OK,no,y,Hardwood,y,In Unit,High-rise,yes,yes,800,West Loop,Available: Now,,,,,,,
18389,Rental,Active,Wayman & DesPlaines,2965,12/12/11,"Two bedroom, two bath luxury condo plus quality in the West Loop!  Central air/heat included, hardwood floors, fully equipped granite/stainless kitchen, custom stone bathroom, in-unit laundry, balcony, pets welcome, garage available!",2,2,0,1,1,Cats and Dogs OK,no,y,Hardwood,y,In Unit,High-rise,yes,yes,1080,West Loop,Available: Now,,,,,,,
18467,Rental,Active,Wayman & DesPlaines,2455,12/12/11,"West Loop new construction large one bedroom, den, two bath! Central air/heat included, hardwood floors, fully equipped granite/stainless kitchen, custom stone bathroom, in-unit laundry, balcony, pets welcome, garage, $125.",1,2,0,1,1,Cats and Dogs OK,no,y,Hardwood,y,In Unit,High-rise,yes,yes,940,West Loop,Available: Now,,,,,,,
18492,Rental,Active,Erie & Wells,2160,2/10/12,"Gorgeous new construction in River North! Granite/stainless kitchens, in-unit laundry, custom stone bath, hardwood floors, doorman, spa, fitness center, club room, business center and too many amenities to list. Garage available!",1,1,0,0,1,Cats and Dogs OK,no,y,Hardwood,y,In Unit,High-rise,yes,yes,700,River North,Available: Now,,,,,,,
18493,Rental,Active,Erie & Wells,3080,12/17/11,"River North new construction! Granite/stainless kitchens, upgraded stone baths, hardwood floors, in-unit laundry, doorman, pool, spa, fitness center, club room, business center, beautiful club room, billiards, fireplace! Garage available!",2,2,0,0,1,Cats and Dogs OK,no,y,Hardwood,y,In Unit,High-rise,yes,yes,1225,River North,Available: Now,,,,,,,
18511,Rental,Active,Sheridan & Wellington,4950,8/28/11,"Fabulous old world elegance with modern amenities in Lakeview! Four bedrooms, three baths, 3050 SF, hardwood floors, updated kitchen, ceramic tile baths, separate living and dining rooms, laundry, tall ceilings, short walk to the Lake!",4,3,0,0,0,Cats and Dogs OK,no,n,Hardwood,y,In Building,Mid-rise,yes,no,3050,Lakeview,Available: Now,,,,,,,
18512,Rental,Active,Sheridan & Wellington,4950,2/10/12,"Amazing old world elegance with modern amenities in Lakeview! Four bedrooms, three baths, 2950 SF, hardwood floors, updated kitchen, ceramic tile baths, separate living and dining rooms, laundry, tall ceilings, short walk to the Lake!",4,3,0,0,0,Cats and Dogs OK,no,n,Hardwood,y,In Building,Mid-rise,yes,no,2950,Lakeview,Available: Now,,,,,,,
18565,Rental,Active,Melrose & Lake Shore Drive,2750,2/16/12,"East Lakeview three bedroom, three bath, one block to the lake! Large bedrooms,1850 SF, updated kitchen, tall ceilings. great light, ceramic tile baths, heat included, in-unit laundry, outdoor space, cats welcome, fabulous location!",3,3,0,0,0,Cats OK,no,y,Hardwood,n,In Unit,Other,yes,no,1850,Lakeview,Available: Now,,,,,,,
18572,Rental,Active,Patterson & Racine,1680,5/30/12,"Spacious Wrigleyville two bedroom plus den/office, one bath, featuring hardwood floors throughout, updated eat-in kitchen, separate living/dining rooms, huge back deck, front balcony, convenient to Wrigleyville shops, cafes and more!",2,1,0,0,0,Cats and Dogs OK,no,y,Hardwood,n,In Unit,Walkup,no,no,1350,Wrigleyville,Available: 7/1/2012,,,,,,,
18581,Rental,Active,Hoyne & Augusta,1450,6/1/12,"Gorgeous  Ukrainian Village on Hoyne Street, large two bedroom, one bath vintage rehab features new hardwood floors, separate living and dining rooms, new kitchen cabinets, equal sized bedrooms, ample closet/storage space, cats OK!",2,1,0,0,0,Cats OK,no,n,Hardwood,n,In Building,Walkup,no,no,1250,Ukrainian Village,Available: 7/1/2012,,,,,,,
18587,Rental,Active,Chestnut & State,1565,12/15/11,"One bedroom, one bath in the Gold Coast high-rise features heat and A/C  included, doorman, new kitchen, dishwasher, updated ceramic tile baths, great location, garage available, cats OK!",1,1,0,1,1,Cats OK,no,n,Hardwood & Carpet,y,In Building,High-rise,yes,yes,800,Gold Coast,Available: Now,,,,,,,
18655,Rental,Active,Milwaukee & Racine,2650,4/12/12,"Stunning River West two bedroom, loft, two bath duplex, can be used as live/work, too! Central air, Chef's fully equipped island kitchen, original tin ceilings, hardwood floors, carpeted bedrooms, in-unit laundry, parking, 750 SF storage & more!",2,2,0,0,1,Cats and Dogs OK,no,y,Hardwood,y,In Unit,Duplex,no,yes,1750,River West,Available: Now,,,,,,,
18682,Rental,Active,Sheridan & Wellington,5950,8/28/11,"Classic old world elegance with modern amenities at Belmont/Lake Shore Drive! 5 bedrooms, den, 3 baths, 3800 SF, hardwood floors, updated kitchen, ceramic tile baths, separate living/dining rooms, library, tall ceilings, great views!",5,3,0,0,0,Cats and Dogs OK,no,n,Hardwood,y,In Building,Mid-rise,yes,no,3800,Lakeview,Available: Now,,,,,,,
18812,Rental,Active,Paulina & School,1500,5/22/11,"Unique loft in Lakeview, 1400 SF, 1.5 baths, heat included, exposed brick, new kitchen updated baths, hardwood floors, great closet/storage space, awesome location one block to the Brown Line, walk to Whole Foods, Southport Corridor!",0,1,1,0,0,Cats and Dogs OK,yes,n,Hardwood,y,In Building,Loft,yes,no,1400,Lakeview,Available: Now,,,,,,,
18827,Rental,Active,Columbus & Randolph,1575,6/1/11,"Drop dead gorgeous studio in Chicago's New East Side! Granite/stainless kitchen, dishwasher, upgraded bathrooms, great closet space, doorman, in-unit laundry, pool, fitness center, dog park, sun deck, simply too many amenities to list!",0,1,0,0,1,Cats and Dogs OK,no,y,Carpeting,y,In Unit,High-rise,no,yes,570,Loop,Available: Now,,,,,,,
18828,Rental,Active,Columbus & Randolph,1725,6/1/11,"Junior one bedroom on Columbus Drive! Granite/stainless kitchen, dishwasher, upgraded bathrooms, great closet space, doorman, in-unit laundry, pool, fitness center, dog park, sun deck, simply too many amenities to list!",0,1,0,0,1,Cats and Dogs OK,no,y,Carpeting,y,In Unit,High-rise,no,yes,600,Loop,Available: Now,,,,,,,
18829,Rental,Active,Columbus & Randolph,2090,6/1/11,"Large one bedroom on Columbus Drive! Granite/stainless kitchen, dishwasher, upgraded bathrooms, great closet space, doorman, in-unit laundry, pool, fitness center, dog park, sun deck, media room, simply too many amenities to list!",1,1,0,0,1,Cats and Dogs OK,no,y,Carpeting,y,In Unit,High-rise,no,yes,750,Loop,Available: Now,,,,,,,
18830,Rental,Active,Columbus & Randolph,3115,6/1/11,"Condo plus quality two bedroom, two bath new construction in Chicago's New East Side! Gorgeous granite/stainless kitchen, central air, luxurious baths, in-unit laundry, balcony, pool, fitness center, dog park, tennis courts and more!",2,2,0,0,1,Cats and Dogs OK,no,y,Carpeting,y,In Unit,High-rise,no,yes,1100,Loop,Available: Now,,,,,,,
18831,Rental,Active,South Water & Park,1395,6/1/11,"The most beautiful studio in town! Granite/stainless kitchen, dishwasher, upgraded bathroom, great closet space, doorman, in-unit laundry, pool, fitness center, dog park, sun deck, simply too many amenities to list!",0,1,0,1,1,Cats and Dogs OK,no,y,Carpeting,y,In Unit,High-rise,no,yes,560,Loop,Available: Now,,,,,,,
18832,Rental,Active,South Water & Park,1655,6/1/11,"Junior one bedroom in the Loop! New construction, doorman, fitness center, pool, sun deck, granite/stainless kitchen, custom baths, walk-in closet, in-unit laundry, pet friendly, garage available! Simply a must see!",0,1,0,1,1,Cats and Dogs OK,no,y,Carpeting,y,In Unit,High-rise,no,yes,625,Loop,Available: Now,,,,,,,
18833,Rental,Active,South Water & Park,1845,6/1/11,"Amazing new construction one bedroom, one bath condo plus quality! Unit features central air, granite/stainless kitchen, upgraded bath, in-unit laundry, balcony, pool, fitness center, doorman, dog park, private 6 acre park, pets OK, parking!",1,1,0,1,1,Cats and Dogs OK,no,y,Carpeting,y,In Unit,High-rise,no,yes,800,Loop,Available: Now,,,,,,,
18834,Rental,Active,South Water & Park,2725,6/1/11,"Drop dead gorgeous two bedroom, two bath new construction in Chicago's New East Side! Gorgeous granite/stainless kitchen, central air, luxurious baths, in-unit laundry, balcony, pool, fitness center, dog park, tennis courts and more!",2,2,0,1,1,Cats and Dogs OK,no,y,Carpeting,y,In Unit,High-rise,no,yes,1220,Loop,Available: Now,,,,,,,
18835,Rental,Active,South Water & Field,1350,6/1/11,"Stunning new East Side studio! Granite/stainless kitchen, dishwasher, upgraded bathroom, great closet space, doorman, in-unit laundry, pool, fitness center, dog park, sun deck, garage available, simply too many amenities to list!",0,1,0,1,1,Cats and Dogs OK,no,y,Carpeting,y,In Unit,High-rise,no,yes,555,Loop,Available: Now,,,,,,,
18836,Rental,Active,South Water & Field,1530,6/1/11,"Junior one bedroom in the new East Side! New construction, doorman, fitness center, pool, sun deck, granite/stainless kitchen, custom baths, walk-in closet, in-unit laundry, pet friendly, garage available! Simply a must see!",0,1,0,1,1,Cats and Dogs OK,no,y,Carpeting,y,In Unit,High-rise,no,yes,600,Loop,Available: Now,,,,,,,
18837,Rental,Active,South Water & Field,1735,6/1/11,"Beautiful new construction one bedroom, one bath condo plus quality! Unit features central air, granite/stainless kitchen, upgraded bath, in-unit laundry, balcony, pool, fitness center, doorman, dog park, private 6 acre park, pets OK, parking!",1,1,0,1,1,Cats and Dogs OK,no,y,Carpeting,y,In Unit,High-rise,no,yes,775,Loop,Available: Now,,,,,,,
18838,Rental,Active,South Water & Field,2630,6/1/11,"Stunning, new two bedroom, two bath new construction in Chicago's New East Side! Gorgeous granite/stainless kitchen, central air, luxurious baths, in-unit laundry, balcony, pool, fitness center, dog park, tennis courts and more!",2,2,0,1,1,Cats and Dogs OK,no,y,Carpeting,y,In Unit,High-rise,no,yes,1250,Loop,Available: Now,,,,,,,
18847,Rental,Active,Superior & Damen,1350,6/1/12,"In the heart of Ukrainian Village, just off Chicago/Damen! Sunny two bedroom, one bath features hardwood floors, tall ceilings, ceiling fans, equal size bedrooms, good closet space, gated entry, spacious bathroom, in-unit laundry, too!",2,1,0,0,0,Cats and Dogs OK,no,y,Hardwood,y,In Unit,Walkup,no,no,1100,Ukrainian Village,Available: 7/1/2012,,,,,,,
18850,Rental,Active,Rosemont & Glenwood,1200,4/12/12,"Updated Edgewater two bedroom, one bath vintage rehab features hardwood floors, heat included, updated kitchen, dishwasher, tile bath, walk-in pantry, beamed ceilings, on-site laundry, two decks, convenient to transportation!",2,1,0,0,0,Cats and Dogs OK,yes,y,Hardwood,y,In Building,Walkup,yes,no,1000,Edgewater,Available: Now,,,,,,,
18851,Rental,Active,Glenwood & Rosemont,1300,4/12/12,"Awesome two bedroom, one bath vintage rehab in Edgewater features hardwood floors, heat included, updated kitchen, dishwasher, tile bath, walk-in pantry, beamed ceilings, on-site laundry, deck, convenient to transportation!",2,1,0,0,0,Cats and Dogs OK,yes,y,Hardwood,y,In Building,Walkup,yes,no,1200,Edgewater,Available: Now,,,,,,,
19043,Rental,Active,Sheridan & Oakdale,2335,8/18/11,"Beautifully upgraded two bedroom, one bath on Sheridan & Oakdale! Gorgeous lake and skyline views,low flat rate utility package, sun deck with grills, fitness center, bike storage cable ready, parking available, cats OK!",2,1,0,0,1,Cats OK,no,n,Hardwood,y,In Building,High-rise,no,yes,1100,Lakeview,Available: Now,,,,,,,
19086,Rental,Active,Sheridan & Oakdale,2290,9/6/11,"Be the first to occupy this gorgeous Lakeview two bed, two bath, fully upgraded! Gorgeous lake and skyline views, low flat rate utility package, $45, sun deck with grills, fitness center, bike storage cable ready, parking available and more!",2,2,0,0,1,Cats OK,no,n,Hardwood,y,In Building,High-rise,no,yes,1100,Lakeview,Available: Now,,,,,,,
19087,Rental,Active,Sheridan & Oakdale,2215,9/6/11,"Walk to the beach from this upgraded two bedroom, two bath on Sheridan & Oakdale! Gorgeous lake and skyline views,low flat rate utility package, sundeck with grills, fitness center, bike storage cable ready, parking available and more!",2,2,0,0,1,Cats OK,no,n,Hardwood,y,In Building,High-rise,no,yes,1100,Lakeview,Available: Now,,,,,,,
19089,Rental,Active,Sheridan & Oakdale,1495,9/6/11,"Fully upgraded Lakeview one bedroom! Low utility bills, granite/stainless kitchen, gorgeous lake and skyline views,low flat rate utility package, sun deck with grills, fitness center, bike storage cable ready, parking available and more!",1,1,0,0,1,Cats OK,no,n,Hardwood,y,In Building,High-rise,no,yes,800,Lakeview,Available: Now,,,,,,,
19118,Rental,Active,Karlov & School,795,3/4/12,"Affordable Old Irving one bedroom, one bath features hardwood floors throughout, good light, updated kitchen and bath, on-site laundry, convenient to transportation, easy street parking, pets OK!",1,1,0,0,0,Cats and Dogs OK,no,n,Hardwood,n,In Building,Walkup,yes,no,700,Old Irving Park,Available: Now,,,,,,,
19175,Rental,Active,Lake Shore & Belmont,4030,10/29/11,"Classic three bedroom, two bath in East Lakeview midrise features separate living and dining rooms, hardwood floors, newer kitchen, dishwasher, newer baths, large bedrooms, tall ceilings, laundry, awesome views, on Lake Shore Drive!",3,3,0,0,0,Cats OK,no,n,Hardwood,y,In Building,Mid-rise,yes,no,2300,Lakeview,Available: Now,,,,,,,
19180,Rental,Active,Lake Shore & Belmont,2950,11/3/11,"Classic vintage two bedroom, two bath in East Lakeview midrise! Separate living and dining rooms, hardwood floors, newer kitchen, dishwasher, newer baths, large bedrooms, tall ceilings, laundry, awesome views, close to transportation!",2,2,0,0,0,Cats OK,no,n,Hardwood,y,In Building,Mid-rise,yes,no,1685,Lakeview,Available: Now,,,,,,,
19181,Rental,Active,Sheridan & Wellington,825,2/10/12,"Awesome studio in East Lakeview just steps from the lake features extremely generous living space with separate dinette, new kitchen, new bath, heat included, laundry, hardwood floors, great closet space, bay windows, lake views!",0,1,0,0,0,Cats OK,no,n,Hardwood,n,In Building,Mid-rise,yes,no,400,Lakeview,Available: Now,,,,,,,
19185,Rental,Active,Wells & Schiller,1615,11/4/11,"Amazing gut rehabbed loft features large bedroom, exposed brick, ducts and beams, stainless/cherry kitchen, central air, large bedroom, laundry, fitness center, rooftop deck, parking, deck,steps from shops and nightlife, short walk to the EL!",1,1,0,0,1,Cats OK,no,y,Carpeting,y,In Building,Loft,no,yes,750,Old Town,Available: Now,,,,,,,
19189,Rental,Active,Wells & Schiller,1385,11/4/11,"Amazing gut rehabbed loft features 12' ceilings, open living area, exposed brick,ducts and beams, island kitchen, updated bath, central air, laundry, fitness center, rooftop deck, parking, short walk to the EL, shops and nightlife!",0,1,0,0,1,Cats OK,no,y,Carpeting,y,In Building,Loft,no,yes,705,Old Town,Available: Now,,,,,,,
19193,Rental,Active,State & 14th,1625,12/1/11,"Stunning South Loop one bedroom, one bath features polished concrete floors, central air, upgraded kitchen, cherry cabinets, dishwasher, upgraded bath, in-unit laundry, floor to ceiling windows, lake/city views, fitness & business center!",1,1,0,0,1,Cats and Dogs OK,no,y,Hardwood & Carpet,y,In Unit,High-rise,no,yes,780,South Loop,Available: Now,,,,,,,
19202,Rental,Active,Wabash & 19th,1564,11/29/11,"Gorgeous one bedroom, one bath South Loop condo, fully upgraded! Granite kitchen, dishwasher, hardwood floors, central air, heat included, ample closet/storage space, in-unit laundry, fitness center, pool, pets OK, garage available!",1,1,0,0,1,Cats and Dogs OK,no,y,Hardwood,y,In Unit,Condo,yes,yes,775,South Loop,Available: Now,,,,,,,
19204,Rental,Active,Wabash & 19th,1875,11/29/11,"New South Loop two bed, one bath condo, fully upgraded! Granite kitchen, dishwasher, hardwood floors, central air, heat included, beautiful bathroom, ample closet/storage space, in-unit laundry, fitness center, pool, pets OK, garage available! ",2,1,0,0,1,Cats and Dogs OK,no,y,Hardwood,y,In Unit,Condo,yes,yes,1100,South Loop,Available: Now,,,,,,,
19205,Rental,Active,Wabash & 19th,2035,12/28/11,"Drop dead gorgeous South Loop two bed, two bath, fully upgraded! Granite kitchen, dishwasher, hardwood floors, central air, heat included, ample closet/storage space, in-unit laundry, fitness center, pool, pets OK, garage available!",2,2,0,0,1,Cats and Dogs OK,no,y,Hardwood,y,In Unit,Condo,yes,yes,1150,South Loop,Available: Now,,,,,,,
19206,Rental,Active,Wabash & 19th,2850,11/29/11,"Amazing three bedroom, two bath South Loop condo, fully upgraded! Granite kitchen, dishwasher, hardwood floors, central air, heat included, ample closet/storage space, in-unit laundry, fitness center, pool, pets OK, garage available! ",3,2,0,0,1,Cats and Dogs OK,no,y,Hardwood,y,In Unit,Condo,yes,yes,1305,South Loop,Available: Now,,,,,,,
19211,Rental,Active,Bryn Mawr & Bernard,825,11/30/11,"Recently rehabbed one bedroom, one bath in North Park, close to Northeastern University, features newer kitchen, dishwasher, spacious living/dining room, on-site laundry, new carpeting, parking available, central air and cats welcome!",1,1,0,0,1,Cats OK,no,n,Carpeting,y,In Building,Walkup,no,yes,800,Rogers Park,Available: Now,,,,,,,
19212,Rental,Active,Bryn Mawr & Bernard,825,11/30/11,"Spacious one bedroom, one bath gut rehab near Northeastern University!  Unit features hardwood floors, central air, updated kitchen and ceramic tile bath, dishwasher, on-site laundry, parking available, cats welcome and more!",1,1,0,0,1,Cats OK,no,n,Hardwood,y,In Building,Walkup,no,yes,750,Rogers Park,Available: Now,,,,,,,
19219,Rental,Active,Linder & Higgins,900,12/1/11,"Spacious one bedroom, one bath features heat included, A/C, updated kitchen with dishwasher, large living/dining rooms, hardwood floors, on-site laundry, parking available for $40, short walk to the Jefferson Park Blue Line! ",1,1,0,0,1,No,no,n,Hardwood,y,In Building,Walkup,yes,yes,850,Old Irving Park,Available: Now,,,,,,,
19220,Rental,Active,Linder & Higgins,900,12/12/11,"Fantastic one bedroom, one bath features hardwood floors, heat included, A/C, updated kitchen with dishwasher, large living/dining rooms, on-site laundry, parking available, short walk to the Jefferson Park Blue Line! No pets, please. ",1,1,0,0,1,No,no,n,Hardwood,y,In Building,Walkup,yes,yes,850,Old Irving Park,Available: Now,,,,,,,
19222,Rental,Active,Hazel & Montrose,1825,5/5/12,"Gorgeous two bedroom, two bath Uptown midrise features fully equipped granite/stainless kitchen, large bedrooms with huge closets, 24 hr gym, outdoor pool, tennis courts, on site grocery store & bank, convenient to transportation!",2,2,0,0,1,Cats OK,no,y,Carpeting,y,In Building,High-rise,no,yes,1200,Uptown,Available: Now,,,,,,,
19225,Rental,Active,Newport & Sheffield,820,5/18/12,"Spacious Lakeview studio at Newport and Sheffield! Unit features hardwood floors, updated kitchen and ceramic tile bath, on-site laundry, ample closet/storage space, short walk to the El and Lakeview hotspots!",0,1,0,0,1,Cats and Dogs OK,no,n,Hardwood,n,In Building,Walkup,yes,no,500,Lakeview,Available: Now,,,,,,,
19233,Rental,Active,Sheridan & Buena,1095,12/2/11,"Buena Park gut rehabbed one bedroom, one bath features hardwood floors, granite/stainless kitchen, on-site laundry, fitness center in building, parking available, close to the express bus to the Loop or walk to the EL, great light and more!",1,1,0,0,1,No,no,n,Hardwood,y,In Building,Courtyard Building,no,yes,675,Wrigleyville,Available: Now,,,,,,,
19236,Rental,Active,8th & Michigan,2400,1/15/12,"Gorgeous Museum Park two huge bedrooms, two bath southeast corner condo features gourmet  granite/stainless kitchen, amazing lake and museum views, luxurious baths, hardwood floors, private deck, garage included and more!",2,2,0,1,1,Cats and Dogs OK,no,y,Hardwood,y,In Unit,Condo,yes,yes,1300,South Loop,Available: Now,,,,,,,
19255,Rental,Active,Arthur & Sheridan Road,1445,12/12/11,"Beautiful Rogers Park one bedroom plus den! Granite kitchen, black appliances, upgraded bathroom, large bedroom, ample closet/storage space, balcony, in-unit laundry, pets OK, convenient to the University and transportation,parking available!",1,1,0,0,1,Cats and Dogs OK,no,y,Hardwood & Carpet,y,In Unit,Mid-rise,no,yes,915,Rogers Park,Available: Now,,,,,,,
19256,Rental,Active,Arthur & Sheridan Road,1315,12/12/11,"Drop dead gorgeous one bed in Rogers Park! Units features central air, new kitchen, granite counters, upgraded appliances, in-unit laundry, balcony, fitness center, rooftop deck with gas grills, parking available!",1,1,0,0,1,Cats and Dogs OK,no,y,Hardwood & Carpet,y,In Unit,Mid-rise,no,yes,770,Rogers Park,Available: Now,,,,,,,
19257,Rental,Active,Arthur & Sheridan Road,1525,12/12/11,"Rogers Park one bedroom plus den! Granite kitchen, black appliances, upgraded bathroom, large bedroom, ample closet/storage space, balcony, in-unit laundry, pets OK, close to the University and transportation, parking available!",1,1,0,0,1,Cats and Dogs OK,no,y,Hardwood & Carpet,y,In Unit,Mid-rise,no,yes,942,Rogers Park,Available: Now,,,,,,,
19258,Rental,Active,Arthur & Sheridan Road,1345,12/12/11,"Drop dead gorgeous convertible in Rogers Park! Units features central air, new kitchen, granite counters, upgraded appliances, in-unit laundry, balcony, fitness center, rooftop deck with gas grills, parking available!",1,1,0,0,1,Cats and Dogs OK,no,y,Hardwood & Carpet,y,In Unit,Mid-rise,no,yes,665,Rogers Park,Available: Now,,,,,,,
19261,Rental,Active,Arthur & Sheridan Road,2350,12/12/11,"Rogers Park two bed, two bath! Granite kitchen, black appliances, upgraded bathroom, large bedroom, ample closet/storage space, balcony, in-unit laundry, pets OK, close to the University and transportation, parking available!",2,2,0,0,1,Cats and Dogs OK,no,y,Hardwood & Carpet,y,In Unit,Mid-rise,no,yes,1165,Rogers Park,Available: Now,,,,,,,
19262,Rental,Active,Arthur & Sheridan Road,2015,12/12/11,"Rogers Park two bed, two bath! Granite kitchen, black appliances, upgraded bathroom, large bedroom, ample closet/storage space, balcony, in-unit laundry, pets OK, close to the University and transportation, parking available!",2,2,0,0,1,Cats and Dogs OK,no,y,Hardwood & Carpet,y,In Unit,Mid-rise,no,yes,1165,Rogers Park,Available: Now,,,,,,,
19263,Rental,Active,Arthur & Sheridan Road,2050,12/12/11,"Amazing, eco-friendly two bed, two bath! Granite kitchen, black appliances, upgraded bathroom, large bedroom, ample closet/storage space, balcony, in-unit laundry, pets OK, close to the University and transportation, parking available!",2,2,0,0,1,Cats and Dogs OK,no,y,Hardwood & Carpet,y,In Unit,Mid-rise,no,yes,1165,Rogers Park,Available: Now,,,,,,,
19264,Rental,Active,Wayman & DesPlaines,4275,12/12/11,"Two bedroom , 2.5 bath luxury duplex penthouse in the West Loop!  Central air/heat included, hardwood floors, fully equipped granite/stainless kitchen, custom stone bathroom, in-unit laundry, balcony, pets welcome, garage available!",2,2,1,1,1,Cats and Dogs OK,no,y,Hardwood,y,In Unit,High-rise,yes,yes,1425,West Loop,Available: Now,,,,,,,
19269,Rental,Active,Wayman & DesPlaines,6090,12/15/11,"Three bedroom, three bath luxury duplex penthouse in the West Loop!  Central air/heat included, hardwood floors, fully equipped granite/stainless kitchen, custom stone bathroom, in-unit laundry, balcony, pets welcome, garage available!",3,3,0,1,1,Cats and Dogs OK,no,y,Hardwood,y,In Unit,High-rise,yes,yes,2000,West Loop,Available: Now,,,,,,,
19270,Rental,Active,Lake Shore Drive & Schiller,2975,12/15/11,"Fully upgraded two bedroom, two bath condo on Lake Shore Drive! Across from Oak St. Beach, crown molding, fully equipped granite kitchen, hardwood floors throughout, stunning lake/skyline views, doorman, pool, fitness center, pkg.",2,2,0,1,1,Cats and Dogs OK,no,n,Hardwood,y,In Building,Condo,no,yes,1300,Gold Coast,Available: Now,,,,,,,
19273,Rental,Active,Chestnut & State,1465,12/15/11,"Gold Coast convertible one bed, one bath with great views on high floor! Heat & A/C included, updated kitchen, dishwasher, ceramic tile baths, walk-in closets, window treatments, pool, Jacuzzi, fitness center, doorman, garage, too!",1,1,0,0,1,Cats OK,no,n,Carpeting,y,In Building,High-rise,yes,yes,700,Gold Coast,Available: Now,,,,,,,
19274,Rental,Active,Chestnut & State,2150,12/15/11,"Beautiful Gold Coast two bedroom, two bath features heat and A/C included, updated kitchen, dishwasher, ceramic tile baths, walk-in closets, window treatments, pool, Jacuzzi, fitness center, doorman, storage, garage, Club Center! ",2,2,0,1,1,Cats OK,no,n,Carpeting,y,In Building,High-rise,yes,yes,1050,Gold Coast,Available: Now,,,,,,,
19276,Rental,Active,Erie & Wells,2635,1/20/12,"River North one bedroom plus den! Granite/stainless kitchens, in-unit laundry, custom stone bath, hardwood floors, doorman, spa, fitness center, club room, business center and too many amenities to list. Garage available!",1,1,0,0,1,Cats and Dogs OK,no,y,Hardwood,y,In Unit,High-rise,yes,yes,938,River North,Available: Now,,,,,,,
19277,Rental,Active,Erie & Wells,4775,2/10/12,"Stunning three bedroom, den two bath penthouse! Granite/stainless kitchen, upgraded stone baths, hardwood floors, in-unit laundry, large, private terrace, doorman, spa, fitness center, club room, business center, garage available!",3,2,0,0,1,Cats and Dogs OK,no,y,Hardwood,y,In Unit,High-rise,yes,yes,1715,River North,Available: Now,,,,,,,
